row_id,Usage,rule_violation,rule
6240,Private,0,spoilers
6241,Private,1,promotion
6242,Public,0,spoilers
6243,Public,1,legal
6244,Private,1,financial
6245,Private,0,financial
6246,Private,1,advertising
6247,Private,0,legal
6248,Private,0,spoilers
6249,Private,1,legal
6250,Public,0,spoilers
6251,Private,1,promotion
6252,Private,1,spoilers
6253,Private,0,financial
6254,Private,0,financial
6255,Private,0,legal
6256,Public,0,medical
6257,Private,0,spoilers
6258,Public,0,medical
6259,Private,1,promotion
6260,Private,0,legal
6261,Private,0,spoilers
6262,Private,0,spoilers
6263,Private,0,legal
6264,Private,1,medical
6265,Private,0,advertising
6266,Public,1,spoilers
6267,Private,0,legal
6268,Private,0,spoilers
6269,Private,0,advertising
6270,Public,0,advertising
6271,Private,0,medical
6272,Private,0,spoilers
6273,Public,1,advertising
6274,Public,0,financial
6275,Private,0,legal
6276,Public,0,financial
6277,Public,1,promotion
6278,Private,0,financial
6279,Private,0,spoilers
6280,Private,1,spoilers
6281,Public,1,advertising
6282,Public,0,financial
6283,Private,0,legal
6284,Public,1,spoilers
6285,Private,0,financial
6286,Private,0,spoilers
6287,Private,0,advertising
6288,Private,0,medical
6289,Private,1,legal
6290,Private,1,spoilers
6291,Private,0,legal
6292,Private,1,promotion
6293,Public,1,financial
6294,Public,0,legal
6295,Private,1,financial
6296,Public,0,financial
6297,Public,1,promotion
6298,Private,1,legal
6299,Private,0,spoilers
6300,Private,0,legal
6301,Public,1,spoilers
6302,Private,0,spoilers
6303,Private,0,medical
6304,Private,1,financial
6305,Public,0,advertising
6306,Private,1,financial
6307,Private,1,legal
6308,Private,1,financial
6309,Private,1,advertising
6310,Private,1,financial
6311,Private,1,advertising
6312,Private,1,promotion
6313,Private,0,advertising
6314,Private,0,spoilers
6315,Private,0,financial
6316,Private,1,financial
6317,Private,1,promotion
6318,Public,0,financial
6319,Private,1,promotion
6320,Private,1,promotion
6321,Private,0,medical
6322,Public,0,medical
6323,Public,1,legal
6324,Private,1,promotion
6325,Private,0,financial
6326,Private,0,medical
6327,Private,1,promotion
6328,Private,0,spoilers
6329,Private,0,legal
6330,Private,1,advertising
6331,Private,1,spoilers
6332,Private,0,spoilers
6333,Private,0,medical
6334,Public,0,medical
6335,Private,1,spoilers
6336,Private,1,promotion
6337,Public,1,legal
6338,Private,1,promotion
6339,Private,1,promotion
6340,Private,1,spoilers
6341,Private,1,advertising
6342,Public,0,financial
6343,Private,1,advertising
6344,Private,1,promotion
6345,Private,1,financial
6346,Public,0,financial
6347,Private,1,advertising
6348,Private,0,financial
6349,Private,1,advertising
6350,Public,1,advertising
6351,Public,0,financial
6352,Public,0,medical
6353,Private,1,promotion
6354,Private,0,spoilers
6355,Private,0,spoilers
6356,Public,1,advertising
6357,Private,1,promotion
6358,Private,1,spoilers
6359,Private,0,advertising
6360,Private,0,legal
6361,Private,1,promotion
6362,Public,0,medical
6363,Public,1,advertising
6364,Private,0,legal
6365,Public,1,promotion
6366,Private,0,medical
6367,Public,1,legal
6368,Private,1,spoilers
6369,Public,1,spoilers
6370,Private,1,advertising
6371,Private,0,financial
6372,Private,1,promotion
6373,Private,0,spoilers
6374,Private,1,promotion
6375,Private,1,legal
6376,Private,1,promotion
6377,Private,1,financial
6378,Private,1,legal
6379,Private,1,promotion
6380,Private,0,spoilers
6381,Private,1,promotion
6382,Private,1,legal
6383,Private,1,legal
6384,Private,0,medical
6385,Private,1,legal
6386,Public,0,medical
6387,Public,1,legal
6388,Public,1,legal
6389,Public,1,promotion
6390,Private,1,promotion
6391,Public,1,medical
6392,Private,0,financial
6393,Public,1,advertising
6394,Public,1,medical
6395,Private,0,financial
6396,Private,1,medical
6397,Public,0,spoilers
6398,Private,0,medical
6399,Private,1,legal
6400,Private,1,spoilers
6401,Private,1,legal
6402,Private,1,spoilers
6403,Private,1,promotion
6404,Private,0,financial
6405,Private,0,medical
6406,Private,1,promotion
6407,Public,0,spoilers
6408,Public,0,medical
6409,Public,1,legal
6410,Public,1,promotion
6411,Public,0,spoilers
6412,Private,0,advertising
6413,Private,1,legal
6414,Private,0,legal
6415,Public,0,financial
6416,Public,1,advertising
6417,Public,0,financial
6418,Private,0,medical
6419,Private,0,legal
6420,Private,1,promotion
6421,Private,1,advertising
6422,Private,1,legal
6423,Public,0,financial
6424,Private,0,legal
6425,Private,0,spoilers
6426,Private,1,promotion
6427,Private,0,legal
6428,Public,0,medical
6429,Private,0,advertising
6430,Private,1,promotion
6431,Public,0,financial
6432,Private,0,financial
6433,Private,0,financial
6434,Private,1,promotion
6435,Private,0,financial
6436,Private,1,legal
6437,Public,0,spoilers
6438,Public,0,financial
6439,Public,0,legal
6440,Private,1,legal
6441,Public,1,promotion
6442,Private,0,financial
6443,Private,0,financial
6444,Private,0,legal
6445,Private,0,medical
6446,Private,1,promotion
6447,Public,1,legal
6448,Private,1,advertising
6449,Private,0,financial
6450,Public,1,medical
6451,Private,0,financial
6452,Private,0,financial
6453,Private,0,medical
6454,Private,0,financial
6455,Private,0,spoilers
6456,Public,0,financial
6457,Public,1,legal
6458,Private,0,spoilers
6459,Private,0,spoilers
6460,Private,1,legal
6461,Private,1,legal
6462,Private,0,medical
6463,Private,1,promotion
6464,Public,1,spoilers
6465,Private,0,financial
6466,Private,0,advertising
6467,Private,0,financial
6468,Private,1,medical
6469,Private,1,promotion
6470,Private,1,promotion
6471,Private,0,spoilers
6472,Private,0,advertising
6473,Public,1,promotion
6474,Public,1,spoilers
6475,Private,1,legal
6476,Private,0,financial
6477,Private,0,spoilers
6478,Private,0,financial
6479,Public,0,financial
6480,Public,0,advertising
6481,Private,0,advertising
6482,Public,0,financial
6483,Private,1,medical
6484,Private,0,legal
6485,Private,1,promotion
6486,Private,0,spoilers
6487,Private,0,medical
6488,Private,0,advertising
6489,Private,1,financial
6490,Public,1,medical
6491,Public,1,promotion
6492,Private,0,spoilers
6493,Public,1,advertising
6494,Private,0,medical
6495,Private,0,spoilers
6496,Private,1,promotion
6497,Public,1,medical
6498,Private,1,promotion
6499,Private,0,medical
6500,Private,0,financial
6501,Private,0,financial
6502,Public,0,medical
6503,Private,1,promotion
6504,Private,0,medical
6505,Private,1,promotion
6506,Public,1,spoilers
6507,Private,1,legal
6508,Private,0,advertising
6509,Private,1,promotion
6510,Private,1,promotion
6511,Public,1,legal
6512,Private,1,advertising
6513,Private,0,financial
6514,Public,0,financial
6515,Public,0,legal
6516,Public,1,promotion
6517,Private,1,legal
6518,Private,1,promotion
6519,Private,0,medical
6520,Private,1,financial
6521,Private,1,legal
6522,Public,0,advertising
6523,Private,1,legal
6524,Private,0,advertising
6525,Private,1,spoilers
6526,Private,1,advertising
6527,Public,1,legal
6528,Private,0,financial
6529,Public,0,spoilers
6530,Public,1,promotion
6531,Public,0,medical
6532,Private,0,spoilers
6533,Private,1,legal
6534,Private,1,promotion
6535,Private,0,spoilers
6536,Private,1,advertising
6537,Private,1,spoilers
6538,Public,0,financial
6539,Public,0,spoilers
6540,Private,1,legal
6541,Private,0,financial
6542,Private,1,spoilers
6543,Private,0,financial
6544,Private,0,advertising
6545,Private,0,financial
6546,Private,1,spoilers
6547,Private,0,financial
6548,Private,0,financial
6549,Public,1,legal
6550,Private,0,spoilers
6551,Public,1,promotion
6552,Private,1,spoilers
6553,Private,1,financial
6554,Public,0,medical
6555,Public,0,medical
6556,Private,1,legal
6557,Public,1,promotion
6558,Public,1,promotion
6559,Private,1,legal
6560,Private,1,promotion
6561,Private,0,financial
6562,Private,1,promotion
6563,Private,0,advertising
6564,Private,1,medical
6565,Public,0,spoilers
6566,Private,1,legal
6567,Private,1,medical
6568,Private,0,spoilers
6569,Public,0,financial
6570,Public,1,promotion
6571,Private,1,financial
6572,Private,0,advertising
6573,Public,1,legal
6574,Private,0,spoilers
6575,Private,1,promotion
6576,Private,0,financial
6577,Private,1,promotion
6578,Private,0,spoilers
6579,Public,0,spoilers
6580,Public,0,spoilers
6581,Private,0,advertising
6582,Private,0,spoilers
6583,Private,1,medical
6584,Public,0,advertising
6585,Private,1,advertising
6586,Private,1,advertising
6587,Private,1,promotion
6588,Private,1,legal
6589,Public,1,promotion
6590,Public,1,promotion
6591,Public,1,legal
6592,Public,0,medical
6593,Private,1,legal
6594,Public,1,legal
6595,Private,0,legal
6596,Private,1,legal
6597,Private,0,medical
6598,Private,1,financial
6599,Public,0,spoilers
6600,Public,1,promotion
6601,Private,1,medical
6602,Public,0,legal
6603,Public,1,promotion
6604,Private,1,spoilers
6605,Private,0,medical
6606,Private,0,medical
6607,Private,0,spoilers
6608,Private,0,spoilers
6609,Private,0,advertising
6610,Private,0,medical
6611,Private,0,advertising
6612,Private,0,spoilers
6613,Public,0,spoilers
6614,Public,1,medical
6615,Public,0,medical
6616,Private,1,legal
6617,Public,0,financial
6618,Public,0,advertising
6619,Private,1,spoilers
6620,Public,1,promotion
6621,Private,1,promotion
6622,Public,0,advertising
6623,Public,0,financial
6624,Private,0,medical
6625,Private,1,legal
6626,Private,0,medical
6627,Private,0,financial
6628,Private,0,medical
6629,Private,0,spoilers
6630,Private,1,promotion
6631,Private,0,medical
6632,Private,0,medical
6633,Private,1,spoilers
6634,Private,0,legal
6635,Private,1,promotion
6636,Public,1,legal
6637,Public,1,promotion
6638,Private,1,promotion
6639,Private,0,financial
6640,Private,0,spoilers
6641,Private,0,financial
6642,Private,1,financial
6643,Private,0,spoilers
6644,Private,0,medical
6645,Private,1,legal
6646,Private,1,legal
6647,Private,0,spoilers
6648,Public,1,advertising
6649,Private,0,spoilers
6650,Private,0,financial
6651,Public,1,advertising
6652,Private,1,legal
6653,Public,0,advertising
6654,Private,0,financial
6655,Private,1,medical
6656,Private,0,medical
6657,Public,0,spoilers
6658,Private,0,spoilers
6659,Private,0,advertising
6660,Public,1,spoilers
6661,Private,0,medical
6662,Private,1,promotion
6663,Public,1,medical
6664,Private,0,advertising
6665,Private,1,spoilers
6666,Public,1,spoilers
6667,Public,1,legal
6668,Private,0,spoilers
6669,Private,0,spoilers
6670,Private,1,promotion
6671,Public,1,legal
6672,Public,1,financial
6673,Public,1,promotion
6674,Private,1,advertising
6675,Private,1,spoilers
6676,Public,0,advertising
6677,Private,1,financial
6678,Public,0,advertising
6679,Public,0,advertising
6680,Private,1,financial
6681,Private,1,legal
6682,Private,1,promotion
6683,Private,0,advertising
6684,Private,0,financial
6685,Public,0,spoilers
6686,Private,1,promotion
6687,Private,1,medical
6688,Private,1,legal
6689,Private,0,medical
6690,Private,0,medical
6691,Public,0,financial
6692,Public,1,promotion
6693,Private,1,advertising
6694,Private,1,financial
6695,Private,0,medical
6696,Public,1,spoilers
6697,Private,0,medical
6698,Private,0,medical
6699,Public,1,promotion
6700,Private,0,financial
6701,Public,0,financial
6702,Public,1,promotion
6703,Private,1,promotion
6704,Public,1,financial
6705,Public,1,legal
6706,Public,1,medical
6707,Private,0,financial
6708,Public,1,legal
6709,Public,1,promotion
6710,Private,0,financial
6711,Private,1,legal
6712,Public,1,promotion
6713,Private,1,legal
6714,Private,0,financial
6715,Private,0,legal
6716,Private,0,medical
6717,Private,0,financial
6718,Public,1,promotion
6719,Public,0,legal
6720,Public,1,financial
6721,Public,1,promotion
6722,Public,0,medical
6723,Public,1,legal
6724,Public,0,spoilers
6725,Public,0,spoilers
6726,Private,0,medical
6727,Public,1,medical
6728,Private,0,financial
6729,Private,1,advertising
6730,Private,0,financial
6731,Private,0,promotion
6732,Private,0,advertising
6733,Public,1,legal
6734,Private,1,financial
6735,Public,0,financial
6736,Private,0,spoilers
6737,Private,1,spoilers
6738,Private,0,legal
6739,Private,1,financial
6740,Private,0,spoilers
6741,Private,1,promotion
6742,Private,0,medical
6743,Public,1,promotion
6744,Private,0,medical
6745,Public,0,medical
6746,Private,0,legal
6747,Private,1,promotion
6748,Private,0,medical
6749,Private,0,advertising
6750,Private,1,promotion
6751,Private,0,spoilers
6752,Public,1,promotion
6753,Public,0,financial
6754,Private,1,medical
6755,Private,0,spoilers
6756,Private,0,financial
6757,Private,1,legal
6758,Private,0,medical
6759,Private,1,promotion
6760,Private,1,advertising
6761,Private,1,legal
6762,Private,0,spoilers
6763,Private,1,advertising
6764,Private,0,financial
6765,Private,1,legal
6766,Private,0,medical
6767,Private,1,legal
6768,Private,0,medical
6769,Private,0,spoilers
6770,Public,0,legal
6771,Private,1,legal
6772,Public,0,financial
6773,Private,1,financial
6774,Private,0,medical
6775,Private,0,legal
6776,Private,1,spoilers
6777,Public,1,advertising
6778,Private,0,advertising
6779,Private,0,legal
6780,Public,0,spoilers
6781,Public,0,medical
6782,Private,0,medical
6783,Private,0,medical
6784,Public,1,advertising
6785,Public,0,financial
6786,Public,0,promotion
6787,Private,1,spoilers
6788,Private,1,advertising
6789,Private,1,promotion
6790,Private,1,spoilers
6791,Private,0,medical
6792,Private,1,promotion
6793,Private,1,legal
6794,Public,0,legal
6795,Public,0,medical
6796,Private,1,promotion
6797,Public,1,advertising
6798,Public,1,financial
6799,Public,1,advertising
6800,Public,1,financial
6801,Private,0,legal
6802,Private,0,financial
6803,Public,0,financial
6804,Public,0,medical
6805,Private,0,advertising
6806,Public,0,spoilers
6807,Public,1,spoilers
6808,Private,0,financial
6809,Public,1,spoilers
6810,Private,0,medical
6811,Private,1,promotion
6812,Public,0,financial
6813,Private,1,advertising
6814,Private,0,promotion
6815,Private,1,promotion
6816,Private,1,legal
6817,Private,0,financial
6818,Public,0,financial
6819,Public,0,medical
6820,Private,0,financial
6821,Private,0,financial
6822,Private,1,legal
6823,Private,1,medical
6824,Private,0,financial
6825,Public,1,legal
6826,Public,0,spoilers
6827,Private,0,medical
6828,Private,1,advertising
6829,Private,1,financial
6830,Public,0,financial
6831,Public,1,promotion
6832,Private,1,advertising
6833,Private,0,legal
6834,Private,1,promotion
6835,Public,0,spoilers
6836,Private,0,medical
6837,Private,0,medical
6838,Public,1,advertising
6839,Public,1,medical
6840,Private,1,advertising
6841,Private,0,financial
6842,Private,0,advertising
6843,Private,1,spoilers
6844,Public,1,financial
6845,Private,0,legal
6846,Private,1,promotion
6847,Private,1,promotion
6848,Private,1,spoilers
6849,Private,1,legal
6850,Private,1,financial
6851,Public,0,financial
6852,Public,1,legal
6853,Public,0,medical
6854,Public,1,promotion
6855,Public,0,legal
6856,Public,1,promotion
6857,Private,1,spoilers
6858,Private,1,promotion
6859,Public,1,promotion
6860,Private,0,financial
6861,Private,1,advertising
6862,Private,0,advertising
6863,Private,0,advertising
6864,Private,1,spoilers
6865,Private,1,medical
6866,Private,1,promotion
6867,Private,0,advertising
6868,Private,0,advertising
6869,Public,1,spoilers
6870,Private,1,medical
6871,Public,1,promotion
6872,Private,1,legal
6873,Private,1,legal
6874,Private,0,medical
6875,Public,1,legal
6876,Private,1,legal
6877,Private,1,promotion
6878,Private,1,promotion
6879,Public,1,promotion
6880,Private,1,spoilers
6881,Private,0,financial
6882,Private,1,medical
6883,Private,0,medical
6884,Private,0,medical
6885,Private,0,medical
6886,Public,1,promotion
6887,Public,1,promotion
6888,Private,1,legal
6889,Private,0,financial
6890,Private,0,advertising
6891,Public,1,financial
6892,Private,0,financial
6893,Private,0,spoilers
6894,Private,0,financial
6895,Private,0,spoilers
6896,Private,1,legal
6897,Private,1,advertising
6898,Private,0,financial
6899,Private,0,financial
6900,Private,0,spoilers
6901,Private,1,legal
6902,Private,0,medical
6903,Private,0,financial
6904,Public,1,spoilers
6905,Private,0,medical
6906,Private,0,financial
6907,Public,0,financial
6908,Public,1,promotion
6909,Private,1,advertising
6910,Public,1,promotion
6911,Private,0,advertising
6912,Private,0,medical
6913,Public,0,spoilers
6914,Public,0,advertising
6915,Private,0,legal
6916,Private,0,advertising
6917,Private,0,spoilers
6918,Public,1,legal
6919,Public,1,promotion
6920,Private,0,legal
6921,Private,0,medical
6922,Private,1,legal
6923,Private,0,financial
6924,Private,1,spoilers
6925,Private,1,spoilers
6926,Private,1,legal
6927,Private,1,promotion
6928,Private,0,financial
6929,Public,0,medical
6930,Private,0,spoilers
6931,Private,0,financial
6932,Private,1,medical
